date,temperature,ph,nitrogen,flow_speed,pollution_level
2010-01-31,18.35722634606126,7.1379101196252766,0.4781454603570014,1.1700746930050452,0.5876357429476253
2010-02-28,12.717591820575308,6.524102006630272,0.4458416398919488,0.7921422616878067,0.4854947358947977
2010-03-31,18.180001685421594,6.674880877098141,0.3718521415548106,1.163700698446369,0.5432463087526316
2010-04-30,-0.28030935969369075,6.794178460060655,0.6149426522208233,1.4074681578679848,0.2790688392109497
2010-05-31,10.29675904766393,7.05189262709539,0.6549593890241533,0.6098969099750915,0.576579850572418
2010-06-30,12.383650484222407,7.264668831330385,0.7405171783975522,1.0275916878170466,0.5614827324157787
2010-07-31,18.09933412462122,6.713114224114253,0.5489416029553892,0.9911880517832828,0.6214927085933581
2010-08-31,6.578294027485462,7.198901753728619,0.22762249961208064,1.042514407555583,0.24204190846729853
2010-09-30,9.574067277996793,7.087341391488179,0.33265410533378503,0.44038280905126426,0.41521495243509454
2010-10-31,16.01259508863982,7.073173127244447,0.6430960684283933,1.0725859517141159,0.5397512203519285
2010-11-30,13.742339765677995,6.891764457741065,0.5910634180137188,1.539622400246451,0.43335458140864686
2010-12-31,9.606650710151563,7.211787927916039,0.7350833261094981,0.988461706960732,0.6398999956266991
2011-01-31,19.54679653259118,7.561218428986349,0.7417698848698757,1.1224289287519171,0.661193869089913
2011-02-28,10.565586956042276,6.7255294503303835,0.1964317977475642,1.011514054664778,0.43297950747619995
2011-03-31,7.485379707670968,7.204532014606986,0.7286432769419939,1.2527643321249375,0.5301381812952195
2011-04-30,7.845860843623735,6.948307838209925,0.6529968675652112,0.6416107782102933,0.5042038103028865
2011-05-31,7.859325849278113,6.77656350984259,0.47718170075303296,0.9065746781280488,0.3929473327366701
2011-06-30,15.06782162014317,5.764430239055584,0.42031425159279034,0.8714815311120712,0.5517840012769449
2011-07-31,17.70228478628715,7.118226806194701,0.3385080014229473,1.036753915710908,0.5426772763101722
2011-08-31,5.118830408235037,6.890541637519107,0.3824848764714188,1.299984528007516,0.3359790540890568
2011-09-30,10.635908220101294,7.078927651244698,0.7778857954794505,1.041476158635835,0.583272995392435
2011-10-31,2.2817986652288145,6.512481638671041,0.6331667767120103,0.511934707031676,0.41225030417605857
2011-11-30,3.6561080713816407,7.000176108332991,0.9909769217591955,0.8183011809672697,0.6138892977725702
2011-12-31,6.211817343157815,6.964369933854031,0.7809058630937191,1.1170497194722988,0.49620933609798634
2012-01-31,8.003277811275105,7.242675095926959,0.589328777127711,1.4763648300006638,0.3482235422161721
2012-02-29,5.783559685988509,7.189073753561708,0.2978516611367714,0.5014849600732099,0.3415776619632618
2012-03-31,8.754880658303126,6.951373040837437,0.13374119207667334,1.0917623172334245,0.4022371822421723
2012-04-30,12.849855306062459,6.703878160965933,0.7273617708775578,0.5331245143286547,0.6003183644736906
2012-05-31,10.657108568448486,6.994452221022202,0.3516170800824676,0.8386676089385722,0.41358516484154084
2012-06-30,4.782782977481314,7.027223424801774,0.5871839504276665,0.9935433044886995,0.4523268088324552
2012-07-31,-5.223933188045017,7.051681388415897,0.6808356436950617,1.5852896183743859,0.22328262348053962
2012-08-31,2.2879939189147827,6.370646779046422,0.5882145238676015,1.2583021454696137,0.3456884296032075
2012-09-30,9.115257514327189,6.950074172738799,0.6174773071883218,0.9396684949988169,0.40665834321752964
2012-10-31,18.674087341864812,6.698413220970869,0.4004738442052795,0.7574749829115495,0.5735780338350392
2012-11-30,9.094895730450531,6.782954649519028,0.7906702521205258,1.0192044834152794,0.528896787520795
2012-12-31,9.232974336588665,6.973897860996014,0.5814141981515916,1.3040210560880332,0.39732039675376785
2013-01-31,2.8611620397430215,7.397190435593533,0.34587285101935983,1.0956927304690478,0.2262174691430248
2013-02-28,-2.504992739977304,7.5656033362341235,0.5602130349116097,1.7043624716734382,0.3245548701802123
2013-03-31,12.225174282958825,7.007891294916226,0.42256707956847467,0.9475185436685244,0.4513312354984671
2013-04-30,16.973151901352495,7.02970094349054,0.5507032098499389,0.913553544282576,0.6528582684655599
2013-05-31,23.32834404981319,7.065087815768757,0.6882430376488482,1.7427425921643789,0.6299736963953928
2013-06-30,12.180626223041532,7.318932903022494,0.15487434418336288,0.706265490041049,0.4158978133228166
2013-07-31,11.155076632589521,6.706273247891789,0.5051320819287867,1.1608100923431628,0.4839138400463151
2013-08-31,7.868819729512197,6.90938151355033,0.25485978715293156,0.6510983473105565,0.34035435627329386
2013-09-30,10.656257237275696,6.974180672390774,0.445908759580056,0.7707408046104871,0.49057954698366923
2013-10-31,2.5881346513391614,6.840523387310878,0.7176408782547442,0.83485665071654,0.467367935982995
2013-11-30,13.20462345380891,7.1623595108573666,0.49846277235621334,1.2281379300480424,0.42516364650802224
2013-12-31,14.31999342623961,6.433952460125751,0.34203402837463903,0.9205405031578284,0.4821430522757345
2014-01-31,20.345349623287202,6.677438873232629,0.5724669142752121,1.4354917124621083,0.5013744832414411
2014-02-28,14.560770558234447,6.823472397707238,0.781323073465521,1.2600610113942263,0.6718986703913115
2014-03-31,9.798022594174665,7.573012734136425,0.8104563408540353,0.7358165962825468,0.6037393064782424
2014-04-30,15.221776526981714,7.556826435871388,0.48834406879076314,1.0349633462714642,0.5652068516862278
2014-05-31,9.091678072222864,7.342672016848282,0.49299100196270434,0.5220331545515408,0.43918045147429985
2014-06-30,14.543247537195285,6.850399855667718,0.7482124476329276,0.8564822357245258,0.6999802404733859
2014-07-31,7.721966985461339,6.96012686616703,0.3117422528389305,1.1848222387826621,0.3172120853760643
2014-08-31,4.754210342551154,7.358944852334273,0.838548582721611,0.760927938494667,0.5038670022913857
2014-09-30,20.07459346750674,6.578566289804753,0.6634943608473511,1.2019082794223737,0.6543996189879426
2014-10-31,5.113966515249489,6.795396774961468,0.6185523340948955,1.0846347258069788,0.45644169786718997
2014-11-30,8.136747704519967,7.507570685737688,0.28181648150949545,1.160731715771549,0.24367622049892335
2014-12-31,7.701015613027156,7.714311934789682,0.41294996886912694,1.3018152881188603,0.33251824396360896
2015-01-31,16.03444336714033,6.928312027310362,0.48642422433655014,1.5315161321786368,0.5492597833382585
2015-02-28,8.347243393468903,7.005833706286029,0.2798559609772119,0.6963930953771029,0.39117174048725134
2015-03-31,5.225879989341101,7.497228735016898,0.44504147315191833,0.8498088257086176,0.33378066386043637
2015-04-30,2.9903577656027522,6.394318261091259,0.5338581558143379,0.8618883156239506,0.3838068936060433
2015-05-31,12.759948853638377,7.688057411728092,0.4940197371684468,1.1041322634380113,0.46689394675117796
2015-06-30,3.6178194939318846,7.043255173909979,0.3806070112968989,1.1758791904590493,0.34243874442380445
2015-07-31,10.945827074864418,7.202348280030837,0.35420306313900796,0.6422244205197224,0.47963561685124634
2015-08-31,16.590778734767575,7.256683983618588,0.6770194439232017,0.8712006596945978,0.6505592401407118
2015-09-30,11.24172817150383,6.391409693620326,0.4651028697662829,0.9598207682907005,0.5026571644248727
2015-10-31,-9.878737561221175,7.01845371400856,0.8076486802264146,1.4130590282552182,0.23887077833606424
2015-11-30,15.501584393760545,7.058679725455443,0.8121691173769399,1.0467171248565839,0.6296064473155694
2015-12-31,4.1994272628147735,6.979525682312596,0.24126835574566063,1.4264943634471166,0.2736575133837028
2016-01-31,4.926825064255075,6.8982076922471105,0.6246508515080113,1.4007091061627386,0.3350195106822696
2016-02-29,12.122690562938523,6.826464781199345,0.15303702966179222,0.6774918299081611,0.2843128839573621
2016-03-31,18.92627189727187,7.183366788708944,0.7746348871052466,1.0679594181030192,0.7274245913891272
2016-04-30,20.570811354611077,7.090335323617019,1.0722555287390394,0.8881027748348832,0.8545388868884108
2016-05-31,4.76672016525087,6.984558798776044,0.6064477967992926,0.514444877138386,0.44609476383159963
2016-06-30,23.347935939542133,7.2647641768280105,0.5395073275831518,1.1716233345672857,0.6893996322474129
2016-07-31,16.01790606128805,6.929363495650516,0.6483679323709868,0.9674605510607966,0.5937280748933916
2016-08-31,18.44144959310475,6.5001394383598035,0.3843650651557622,1.1883683505693077,0.5687518092156029
2016-09-30,12.170621904858585,6.583259158813353,0.5670440808664842,0.692467990520587,0.49772145315521144
2016-10-31,11.17888157817891,6.915839074307153,0.6325774078017834,0.5014503686260459,0.6304945573626277
2016-11-30,7.466519925998677,6.916913658195276,0.5830690105878256,0.745991647688722,0.43096956845660606
2016-12-31,8.69361419296291,6.956724109308903,0.6419080804908663,1.2552246397820452,0.44739993041736076
2017-01-31,10.156752734927478,6.906601527437285,0.5092787838889995,1.4969402167592087,0.4876143100790773
2017-02-28,6.914305542499262,7.305924971845674,0.30104389128940134,1.3074729835589565,0.23205408555839965
2017-03-31,15.091062597439896,7.168631745118211,0.43597075998432844,1.0894747031716068,0.48201076897029593
2017-04-30,6.774832803107568,7.015563053350101,0.44016905476643875,0.7297587686314817,0.38589970589614797
2017-05-31,15.166225236833188,7.155241622932095,0.8184760175012996,0.835088181366167,0.6757608527229247
2017-06-30,10.09753896531472,6.3459622014307335,0.37696595822915396,1.365472681664965,0.5038435970871142
2017-07-31,8.932524357911603,7.409359367724898,0.17062819632912463,1.2117729282687988,0.3162052661872116
2017-08-31,9.92137325258297,6.7885067275818525,0.5842985493445818,1.1150768663038293,0.43133174264320107
2017-09-30,12.36670748347569,6.7625058585693685,0.8181606405366859,0.7245056594813656,0.6202220262875435
2017-10-31,3.2812676871794144,6.976162795854463,0.6476315154148174,0.766671755555776,0.4051620008844381
2017-11-30,12.539015512313433,6.962251180705064,0.5781058058613567,1.0191258003943706,0.499829430416274
2017-12-31,7.511500866852856,7.142332720891431,0.4684630807777715,1.3272272969669272,0.37777489461891783
2018-01-31,10.008588399951504,6.912790413447419,0.40984278345294645,1.0698130792784808,0.4427786914596064
2018-02-28,5.01227516839992,6.76539038416465,0.5043852052819854,1.1800179625561993,0.3897631931632294
2018-03-31,7.438493773438162,6.9884747894068,0.5878455304216906,1.4950595041651717,0.3706656231435622
2018-04-30,13.705756631139808,6.268884460753196,0.6601822742847693,0.8132660020445045,0.5575323756458682
2018-05-31,5.919018987472941,7.172381207304571,0.6251555274115437,0.5712080566502908,0.51702939095052
2018-06-30,15.90988562684355,6.787483458465937,0.1410093138172438,0.5702422327530394,0.5121658985458168
2018-07-31,12.817959433980603,7.208159386600885,0.5912771813819909,1.0910944370125595,0.47806888221904764
2018-08-31,18.160943457204525,7.597890382620396,0.7601086949887252,0.8457650957466595,0.7906617701408883
2018-09-30,13.637099739409948,6.448817265120795,0.6498061924379401,0.5292567347091305,0.5497444862623678
2018-10-31,6.703095689754123,6.870561704156318,0.6339780553324544,1.3871732007610156,0.4836975000661239
2018-11-30,13.36629891244776,7.23599555080694,0.6944656554231889,0.6670289273739456,0.5440266490521386
2018-12-31,11.225423004859762,6.316368255244777,0.056250010964711494,1.1160684677396187,0.22648471903571893
2019-01-31,0.1247504929381158,6.90943091341306,0.9993958033474236,0.5894416172244661,0.5672697234022067
2019-02-28,8.333973195783981,6.920050750524642,0.3553431745761645,1.1581839406080199,0.3789737599338771
2019-03-31,5.545206537078594,7.017029837927736,0.6984402258719689,1.1021704350256731,0.44105126266286643
2019-04-30,14.556372995978553,6.88384890681631,0.22611639611194428,0.5929662098514743,0.44382046138384207
2019-05-31,7.420025667573424,7.260030627402147,0.3283697409399683,1.180222687866249,0.3055358810139524
2019-06-30,15.136532779992883,6.775867018958543,0.48860055339842806,1.0785853435804333,0.5279291828358906
2019-07-31,3.42139490835664,6.871494781244151,0.37716529426010553,0.5601105352044171,0.344076091008257
2019-08-31,18.52071396728379,6.94427092845747,0.6260553386927936,1.1409419425757266,0.6322746399642708
2019-09-30,22.61426749415106,6.938523574768769,0.7881593545491888,0.8593338706224123,0.7930737129293152
2019-10-31,17.05569455163652,6.544620394395545,0.19351634900630915,1.0097991198603338,0.4825582390592137
